,Gene1,Gene2,weights_combined
26081,JUN,FGD4,10636.911456578488
49399,IRF8,ARHGEF18,10635.637596008259
20782,HDAC2,PRPS1,10634.278631673482
4982,ELF1,HYOU1,10633.057524951726
43294,STAT3,HMBS,10632.443427477265
26431,JUN,KLHL22,10632.170279362708
50235,IRF8,RALGDS,10630.626823255609
26411,JUN,KCTD12,10630.614192188428
8389,ESR1,TXNDC5,10629.217560964426
49659,IRF8,EDEM1,10629.20637146041
6058,ELF1,TMEM38A,10629.071751038357
42257,SPI1,USP20,10628.980802189617
17577,HCFC1,FAM107B,10628.958220268183
19182,HDAC2,ABL1,10628.589846153509
49592,IRF8,CTSS,10628.014058625586
19196,HDAC2,ADA,10627.050825834009
42383,SPI1,ZNFX1,10625.2436139258
40679,SPI1,FLNB,10625.155294630067
41590,SPI1,PRNP,10624.665977241608
26508,JUN,MAML2,10624.583732947529
27350,JUN,STARD10,10624.202582734444
4796,ELF1,FLNB,10623.65513224349
6758,ESR1,CUL4A,10623.488286355981
43074,STAT3,FCER1G,10622.114994381081
7360,ESR1,LSP1,10622.015451174359
27448,JUN,TLE2,10621.722620587148
25620,JUN,CACFD1,10619.284087810842
21185,HDAC2,STRAP,10618.471812324193
10182,GATA1,HPCAL1,10617.985461117918
544,CBFB,EPOR,10617.90798262793
28838,MEIS1,PA2G4,10615.775527940526
5509,ELF1,PLCL1,10615.579920445543
26598,JUN,MPND,10614.640683910593
23835,IKZF1,FNDC3B,10614.563785581468
50307,IRF8,SENP7,10614.24287724637
20084,HDAC2,HPCAL1,10612.715950858092
116,CBFB,ARHGAP19,10612.125869864733
44212,STAT3,SERPINF1,10611.626992796053
49382,IRF8,ANLN,10610.690791868872
17179,HCFC1,BIN2,10609.95131970221
27306,JUN,SOCS5,10609.75036095926
27140,JUN,SCAMP1,10608.495879605767
49151,EGR1,TRIM10,10607.929137676629
27106,JUN,RPN1,10607.214054867422
20514,HDAC2,NIF3L1,10606.598624571187
7028,ESR1,GCLM,10606.120765788877
43121,STAT3,FUT7,10605.865789244237
27936,MEIS1,CAPN7,10605.685376431298
29183,MEIS1,SLC17A9,10604.823407307937
14913,GFI1B,TMEM268,10603.952751629193
43282,STAT3,HEXA,10602.696736738495
17572,HCFC1,FAAP100,10602.57491209193
29492,MEIS1,UBXN2B,10602.385842159583
7256,ESR1,IRF9,10601.714466060428
6285,ELF1,ZFP612,10601.54720369004
29550,MEIS1,WDR75,10601.418017178965
42738,STAT3,CHCHD2,10601.29855969987
27339,JUN,SSTR2,10599.329216981132
19206,HDAC2,ADK,10598.603171792689
6945,ESR1,FARSB,10598.26700102204
43226,STAT3,GSKIP,10597.815949534226
27355,JUN,STIP1,10597.775615569111
1155,CBFB,NDRG2,10597.747030848199
5059,ELF1,ITPR2,10596.617170882471
44175,STAT3,SCARF1,10596.26824677878
25429,JUN,ABTB1,10596.09026875735
44243,STAT3,SKAP2,10595.099937633177
6895,ESR1,EPRS,10594.685272003011
26356,JUN,ILVBL,10593.805024653697
23758,IKZF1,ESCO2,10591.218664756865
20773,HDAC2,PRKCQ,10590.980363159348
10024,GATA1,FOXO1,10590.588423037527
7867,ESR1,RAB18,10590.237608118909
26636,JUN,MYNN,10589.990208173193
29131,MEIS1,SDF2L1,10588.845653833292
5454,ELF1,PDE1C,10588.006714498495
29348,MEIS1,TES,10587.448644560676
28617,MEIS1,MAPK9,10585.116935269578
44402,STAT3,STXBP4,10584.777083854786
1682,CBFB,SLC46A3,10583.803434240708
27218,JUN,SLC16A1,10583.67802920958
19411,HDAC2,CAST,10583.153345534462
45104,VDR,MS4A2,10581.889985294247
20721,HDAC2,POLA2,10580.30858013033
27636,JUN,VKORC1L1,10579.492834152448
29117,MEIS1,SACM1L,10578.03179391222
8409,ESR1,UBE2L6,10577.328601050505
43801,STAT3,OSBPL1A,10576.418149939107
49561,IRF8,COBLL1,10575.675922268572
28323,MEIS1,GBE1,10575.330669282539
51574,CBX7,MT2,10575.189931098823
46430,BTAF1,MYLK3,10574.452495681335
43211,STAT3,GPR4,10573.639649678791
50181,IRF8,PLK2,10573.60482835453
43172,STAT3,GLIPR2,10573.03485163016
27853,MEIS1,ARID5A,10572.72603910777
35388,NOTCH1,DHX32,10572.563820610141
6744,ESR1,CTSB,10572.457124096183
20178,HDAC2,ISLR,10572.433118766572
8328,ESR1,TNPO1,10572.099764915374
49531,IRF8,CHST11,10570.704659615205
7652,ESR1,PAFAH1B2,10570.342127350563
11406,GATA1,WDHD1,10570.142162675602
6880,ESR1,ELP2,10569.986802472493
27567,JUN,TXNDC11,10569.766046432067
47975,EGR1,GABRE,10569.713452954764
28317,MEIS1,GALNT11,10569.502836270538
20796,HDAC2,PSMD1,10568.620969161611
44653,STAT3,USP22,10568.430798588364
29128,MEIS1,SCFD1,10567.902756577882
23326,IKZF1,ASPM,10567.803358714866
41903,SPI1,SLC46A3,10567.504874340091
43402,STAT3,ISYNA1,10566.899833786294
8169,ESR1,SSH2,10566.60172271804
6178,ELF1,UPP1,10565.611770732245
44334,STAT3,SNX10,10565.226038448754
51762,CBX7,SEMA3D,10563.99047515865
7593,ESR1,NRROS,10563.484492823969
5726,ELF1,RTEL1,10562.204963624054
5077,ELF1,KCTD9,10560.45043328144
21540,HDAC2,ZFP451,10560.3803165356
40439,SPI1,CX3CL1,10560.123090622501
5738,ELF1,SAMD14,10560.102065922416
45963,BTAF1,FAM234B,10559.889946477384
28981,MEIS1,PRR5,10559.594872053049
27205,JUN,SHKBP1,10559.01678183572
41326,SPI1,NFXL1,10557.729210356694
9479,GATA1,APPL1,10555.68597122808
44423,STAT3,TALDO1,10555.580513850286
9693,GATA1,CIPC,10555.15015322499
27267,JUN,SLC43A3,10554.786843057926
5686,ELF1,RHOJ,10553.3773065385
28718,MEIS1,NAA50,10551.202014799264
1742,CBFB,SRBD1,10550.39720199711
19719,HDAC2,DUSP6,10550.0841588049
26675,JUN,NDE1,10549.84183333689
43970,STAT3,PPP6C,10549.664205263862
50472,IRF8,TMEM263,10549.069056699618
26676,JUN,NDEL1,10548.988388294552
47257,BTAF1,USF3,10548.75686389858
4995,ELF1,IFI213,10547.038289959011
43965,STAT3,PPP1CB,10545.1449578525
26264,JUN,HERC4,10544.790764426125
26634,JUN,MYLIP,10544.724477432548
6844,ESR1,E2F4,10544.58582039678
27400,JUN,TBC1D5,10542.429290279853
20967,HDAC2,SDF2L1,10541.825619259922
20217,HDAC2,KIF17,10541.790590710276
20983,HDAC2,SENP7,10541.60948565573
10901,GATA1,RNF128,10541.333774032544
9714,GATA1,CLN5,10540.995049897503
49553,IRF8,CNN3,10540.973309904544
25577,JUN,B4GALT4,10540.69505681033
21500,HDAC2,XPC,10540.607818193546
11244,GATA1,TMEM206,10539.84913228276
41239,SPI1,MTURN,10539.309651429587
6896,ESR1,EPS15,10538.748727743272
49900,IRF8,IRAK2,10537.468381742321
18468,HCFC1,RAB38,10536.221889407989
17267,HCFC1,CD84,10536.209290932138
29536,MEIS1,VPS33B,10535.547589759366
1878,CBFB,TMEM38A,10535.535602017379
24875,IKZF1,SH2D4A,10535.023068394727
43246,STAT3,H2-DMB1,10534.650261086123
28714,MEIS1,MYO1F,10534.027442040553
50129,IRF8,PARD3B,10533.865952851218
42187,SPI1,TSPAN33,10533.348098967583
20261,HDAC2,LDLR,10533.175058074237
20692,HDAC2,PLAA,10533.049104353175
27409,JUN,TCF12,10532.047089910457
25911,JUN,DHX32,10531.804313796469
25479,JUN,ANKFY1,10531.107471776464
20372,HDAC2,MGAT5,10530.787154392068
48060,EGR1,H2-EB1,10530.688496637298
43119,STAT3,FUCA2,10530.224746213664
26678,JUN,NDOR1,10529.434553776
24373,IKZF1,NCAPG,10529.298230932414
26243,JUN,HARS2,10529.057546500017
23532,IKZF1,CLU,10528.83918167268
23042,HNF4A,TOP3B,10528.719202123963
9996,GATA1,FEM1B,10526.801320133563
28776,MEIS1,NMD3,10525.927668690869
41685,SPI1,RDH10,10525.657909967309
36183,NOTCH1,TESPA1,10525.001619135965
26120,JUN,GABBR1,10524.611346405667
897,CBFB,ITGB5,10522.2310955295
16993,HCFC1,1700017B05RIK,10521.862776557744
28920,MEIS1,PLEC,10520.36483537594
25500,JUN,AP5M1,10519.9629709809
27855,MEIS1,ARL6IP6,10519.492784742364
2936,E2F4,IGSF6,10519.005527893589
40498,SPI1,DMD,10518.129402258422
8196,ESR1,STT3A,10517.28073095919
28090,MEIS1,CTC1,10517.136591783601
26073,JUN,FCRL1,10514.807500055249
2107,CBFB,ZFP74,10514.706635780723
22227,HNF4A,IPO4,10513.97579227826
28153,MEIS1,DKC1,10513.77800866634
11344,GATA1,UBA3,10512.963151669273
10969,GATA1,SELL,10511.830109533348
27009,JUN,PYGM,10511.792270434798
9974,GATA1,FAM76B,10511.424036739878
49661,IRF8,EEPD1,10510.424356042588
19763,HDAC2,ELP3,10508.757923106941
42893,STAT3,DDHD2,10508.240002386849
29434,MEIS1,TRIM35,10507.916330584332
11379,GATA1,USP37,10507.615866274291
19715,HDAC2,DUS1L,10506.97817466967
27418,JUN,TECPR1,10506.82571744085
41561,SPI1,PPM1L,10506.690628956178
9453,GATA1,ANKFY1,10506.163908432276
25974,JUN,EIF3B,10505.769268480675
1413,CBFB,PRNP,10505.446027118654
24918,IKZF1,SLC2A6,10503.056547216842
44606,STAT3,TXN2,10502.570299646819
246,CBFB,CCNF,10502.459933628752
28524,MEIS1,ITSN1,10502.367179318982
11093,GATA1,SOAT1,10502.006119195723
43762,STAT3,NT5C2,10501.994514050706
44634,STAT3,UCP2,10499.144598522655
28085,MEIS1,CSGALNACT1,10498.89769958936
44616,STAT3,UAP1L1,10497.630371673959
26798,JUN,PAK1,10497.541395402613
28866,MEIS1,PDE12,10497.495649561637
20784,HDAC2,PRR5,10497.401965427413
27774,MEIS1,ACOX1,10496.373001388438
28457,MEIS1,HSPA5,10495.121453906062
57415,MECOM,TEK,10494.45699026599
21341,HDAC2,TOR3A,10492.916820496297
26957,JUN,PRKAB1,10492.890534215587
1175,CBFB,NFATC2,10492.84947822017
29542,MEIS1,WDR4,10492.666606168767
28088,MEIS1,CST7,10491.957299914375
29210,MEIS1,SLC37A1,10491.940737433306
49871,IRF8,IFI213,10491.69911802098
44587,STAT3,TSPOAP1,10491.489774512302
42860,STAT3,CTSS,10491.043429088959
50007,IRF8,MIS18BP1,10490.936318200947
44117,STAT3,RNASEL,10490.523436670761
50357,IRF8,SLC39A9,10490.029497696432
26786,JUN,P2RX1,10489.997935533258
5634,ELF1,RAB40B,10489.786864772024
26655,JUN,NAPRT,10488.847027607231
28147,MEIS1,DHRS3,10488.80034700141
6696,ESR1,COPS8,10488.67775637536
50433,IRF8,TCF19,10488.2400725547
26537,JUN,MCM7,10486.45821007611
44019,STAT3,PSMG2,10485.565654880967
50069,IRF8,NEK8,10484.74151698913
26268,JUN,HID1,10484.421542198377
48155,EGR1,IL31RA,10483.79039986934
49955,IRF8,LHFPL2,10483.769695998695
22855,HNF4A,SLC29A1,10481.942102966708
26533,JUN,MCM3,10480.174203084767
41028,SPI1,KIF20B,10479.965494968204
27118,JUN,RSAD2,10479.818739081697
43913,STAT3,PLCG2,10479.11261592297
17047,HCFC1,ADORA2A,10478.78228838805
50422,IRF8,TASP1,10477.249255097624
50476,IRF8,TMEM68,10474.897129670937
29385,MEIS1,TMEM206,10474.287292939396
5711,ELF1,RPGRIP1L,10473.91569922102
1469,CBFB,RACGAP1,10472.304245959034
6189,ELF1,USP20,10469.988456665544
43296,STAT3,HMGB3,10469.647861220956
21279,HDAC2,TM7SF3,10468.389382862037
19511,HDAC2,CHMP7,10467.916870085977
11133,GATA1,STAM,10467.845493050445
20306,HDAC2,MAGEE1,10467.796878671234
44460,STAT3,TFG,10467.6181054083
42021,SPI1,TAB3,10465.935547489524
5085,ELF1,KIF20B,10465.05842385798
6309,ELF1,ZNFX1,10464.439260819065
18254,HCFC1,P2RY14,10464.420025918844
19483,HDAC2,CDK18,10463.442904479214
26741,JUN,NT5DC1,10462.790439018527
7015,ESR1,GATA2,10461.849371879152
19444,HDAC2,CD200R1,10461.27635141927
49426,IRF8,ATRN,10460.958986259267
43053,STAT3,FAM168B,10459.18552449777
8281,ESR1,TM9SF2,10458.981005019912
6949,ESR1,FBXO3,10458.949812377947
6754,ESR1,CTSZ,10457.86959762457
9915,GATA1,EMILIN1,10456.800313068068
11302,GATA1,TRMT6,10456.706223030556
1979,CBFB,UBE2C,10456.054277788422
44746,STAT3,ZFP39,10455.923855316683
6479,ESR1,ATP1B3,10455.742395062529
28241,MEIS1,EYA1,10455.22315712329
28540,MEIS1,KIF17,10454.9848014175
27289,JUN,SMPD2,10454.632167283722
21201,HDAC2,SVIP,10453.672920281479
6596,ESR1,CD63,10453.626042115086
28989,MEIS1,PSEN2,10452.738064855354
11246,GATA1,TMEM229B,10452.283991267526
9957,GATA1,FADS1,10451.643188591002
1921,CBFB,TRIB3,10451.134385746942
50493,IRF8,TPM4,10450.994794123893
20599,HDAC2,PACSIN2,10450.420482182544
25792,JUN,COG7,10450.278768980383
41013,SPI1,KAZALD1,10449.903458556757
28455,MEIS1,HSPA4,10449.182892288905
28339,MEIS1,GIMAP4,10448.96974035865
19676,HDAC2,DECR2,10448.913509259528
5551,ELF1,PPM1L,10448.552580932235
29182,MEIS1,SLC16A2,10448.375651363851
1020,CBFB,MBOAT2,10448.193744787097
19309,HDAC2,ATG12,10447.834331815151
21110,HDAC2,SMPD4,10447.457215940252
44772,STAT3,ZFP954,10445.058691848928
43301,STAT3,HNRNPDL,10444.958264128676
22171,HNF4A,HMBS,10444.52789770805
28086,MEIS1,CSGALNACT2,10444.106851895776
41888,SPI1,SLC35G1,10442.454723114983
4269,ELF1,ARHGAP29,10442.248824206898
8318,ESR1,TMX1,10442.108498118823
43247,STAT3,H2-EB1,10441.629643134087
27629,JUN,VDAC1,10439.364615487508
43100,STAT3,FLNA,10436.668513753617
11405,GATA1,WARS,10436.430315157599
44122,STAT3,RNF13,10435.9052630797
1500,CBFB,RDH10,10435.773496611262
26331,JUN,IFRD2,10435.227478500723
44627,STAT3,UBE2L6,10434.912144512757
42600,STAT3,BSG,10434.547257129174
22005,HNF4A,EZR,10433.9520926953
44456,STAT3,TESPA1,10433.472680522473
42557,STAT3,ATP1B3,10433.366673484428
19441,HDAC2,CCT8,10433.31909707298
42434,STAT3,ACSL5,10432.78754029764
21037,HDAC2,SLC16A11,10432.324882493698
28737,MEIS1,NCL,10431.535928765847
7702,ESR1,PGRMC1,10431.455532785809
47874,EGR1,EPB42,10431.120918827488
43042,STAT3,FAAP100,10430.341567377714
41598,SPI1,PRR5L,10430.072215402683
28910,MEIS1,PJA2,10429.757262320814
19287,HDAC2,ARHGEF3,10429.195416962666
44368,STAT3,SRM,10429.130855416892
26148,JUN,GDF3,10426.110531121272
21387,HDAC2,TUBA4A,10425.719392376637
44235,STAT3,SHISA5,10425.676141840207
25738,JUN,CFP,10425.589349634254
11078,GATA1,SMPD1,10425.451493412203
19596,HDAC2,CRK,10424.86976372568
19449,HDAC2,CD300A,10423.700406398175
29496,MEIS1,UMPS,10423.598899795343
43827,STAT3,PAQR5,10423.48458581159
51210,CBX7,ADORA2A,10421.950988125416
19966,HDAC2,GNB4,10421.597202842908
29325,MEIS1,TANGO2,10421.414092510231
19539,HDAC2,CLIC4,10420.977122985365
49746,IRF8,GAB1,10419.047055295376
44660,STAT3,USP48,10418.156337320419
40088,SPI1,ARHGEF28,10414.179727937366
10334,GATA1,LDLR,10412.69882685436
7959,ESR1,RPS27L,10412.650438284523
26470,JUN,LIG1,10412.46701066776
7769,ESR1,POLR2B,10412.318846938384
35159,NOTCH1,AI597479,10412.0833019626
26389,JUN,ITGAM,10411.770997235175
18488,HCFC1,RASA4,10411.47073166651
18353,HCFC1,PLPP1,10411.033984503702
21615,HNF4A,ADK,10409.562261838579
21458,HDAC2,VAV3,10409.143435511744
40599,SPI1,ESR1,10406.320735121863
9613,GATA1,CCNB1,10405.121112359635
44425,STAT3,TAPT1,10403.024111605495
741,CBFB,GSN,10402.747412800882
50336,IRF8,SLC11A2,10402.71154102074
28131,MEIS1,DDX1,10402.663923726526
20439,HDAC2,MYO1F,10401.894761600142
7546,ESR1,NDUFA10,10401.210197792268
10123,GATA1,GUCD1,10398.735865287686
21601,HNF4A,ACAA2,10398.107441537475
46358,BTAF1,MEFV,10398.025566589675
20802,HDAC2,PSME3,10397.373842831093
27806,MEIS1,ALS2CL,10397.353128166968
6121,ELF1,TSPAN33,10396.741751240937
20515,HDAC2,NIT1,10396.294665386717
5272,ELF1,MTURN,10396.22131579365
50389,IRF8,SPHK1,10396.21722776597
1819,CBFB,TCF19,10395.734638352615
43498,STAT3,LONP2,10394.136258363154
10238,GATA1,IL4RA,10393.338068398882
29546,MEIS1,WDR6,10393.301081168507
9437,GATA1,ALCAM,10392.884455375932
20629,HDAC2,PDE12,10392.810442629494
19612,HDAC2,CTC1,10391.398866607637
41950,SPI1,SPHK1,10390.0329475829
5581,ELF1,PRNP,10389.244801051089
42979,STAT3,EIF3G,10389.017792220957
20712,HDAC2,PLSCR4,10388.519072653862
23488,IKZF1,CENPF,10388.201284292581
8167,ESR1,SRM,10387.853644121713
20315,HDAC2,MAPK1,10387.412319542744
10487,GATA1,MYNN,10387.345028220136
7251,ESR1,IRF1,10386.416070187532
44075,STAT3,RASSF5,10384.886865327906
50128,IRF8,PAQR7,10383.98566573947
40784,SPI1,GPC1,10383.666835766246
6397,ESR1,AMPD2,10382.90893226886
47659,EGR1,CHIC1,10382.392781391438
28406,MEIS1,HACD3,10381.842724701564
5858,ELF1,SLC46A3,10381.05957850819
27816,MEIS1,ANKRD27,10379.49517303727
19806,HDAC2,F11R,10379.325941592828
21386,HDAC2,TUBA1B,10378.042555156904
27327,JUN,SPTLC1,10376.377885600785
44319,STAT3,SMIM5,10375.627429520631
21232,HDAC2,TCAF1,10374.983892013452
1674,CBFB,SLC39A8,10374.846446091946
28020,MEIS1,CIP2A,10373.545641794823
22809,HNF4A,SERPINF1,10372.917398056883
43531,STAT3,MAN2A2,10370.820289311214
6416,ESR1,ANXA6,10370.524775306614
28459,MEIS1,HSPA9,10368.242767421858
50340,IRF8,SLC19A2,10365.106210878726
7128,ESR1,HCFC1,10364.678189240334
43680,STAT3,NARS,10364.065967192459
26149,JUN,GEM,10363.494179811176
29166,MEIS1,SH3BP5,10360.742843929953
43530,STAT3,MAN1A,10360.476234125214
10259,GATA1,IRF8,10359.557764089435
19589,HDAC2,CRACR2B,10358.750022473814
19293,HDAC2,ARL6IP6,10358.38632178814
44509,STAT3,TMEM209,10357.820478856316
17155,HCFC1,ATP8B4,10357.360277889979
50467,IRF8,TMEM186,10357.137278757156
27430,JUN,TGM2,10356.704734493791
27756,MEIS1,ABCD1,10356.36530817313
10016,GATA1,FLOT2,10356.141800517053
26263,JUN,HEMGN,10355.551340805505
25899,JUN,DDX60,10354.804783540316
27773,MEIS1,ACLY,10354.585201512355
20523,HDAC2,NOLC1,10354.38859539889
28078,MEIS1,CRNKL1,10353.49639840916
22990,HNF4A,TEX10,10353.087560558324
19904,HDAC2,GALNT11,10352.53729928575
41518,SPI1,PLEKHG1,10352.42317264817
49358,IRF8,ACOX3,10352.318321163928
20499,HDAC2,NET1,10349.710420800584
49500,IRF8,CD68,10349.636095230328
49751,IRF8,GALNT6,10349.556437772095
28042,MEIS1,CLTC,10349.140465888513
4589,ELF1,CX3CL1,10348.39061843906
25999,JUN,ENPP4,10348.191827343335
21271,HDAC2,TINAGL1,10347.789067588152
8012,ESR1,SERP1,10346.72817998952
27602,JUN,UNK,10346.4236217896
41450,SPI1,PDGFC,10345.508626495106
9500,GATA1,ARL6IP6,10344.747992185161
5665,ELF1,RDH10,10343.446481689833
42984,STAT3,ELANE,10341.96740528269
22271,HNF4A,KLHL24,10341.783846397362
21063,HDAC2,SLC2A3,10341.453371832187
10697,GATA1,PITRM1,10341.02004585682
41623,SPI1,PTGER2,10340.087673593276
27284,JUN,SMC4,10338.963020662219
46408,BTAF1,MT2,10337.73976673307
43313,STAT3,HSP90B1,10336.459502758624
22414,HNF4A,MYCT1,10335.942700442403
42991,STAT3,ELOVL5,10335.812301894775
25653,JUN,CBX5,10335.421638030231
19568,HDAC2,COPG1,10335.126619535702
29027,MEIS1,RAB7B,10334.67421883821
7116,ESR1,H2-Q7,10334.423360834022
26429,JUN,KLHDC8B,10334.067726186368
11399,GATA1,VPS26B,10331.667496128199
10698,GATA1,PJA2,10330.036272004187
19291,HDAC2,ARID5A,10329.877554107015
1502,CBFB,REL,10328.426328082964
21390,HDAC2,TUBB5,10328.095569804873
5350,ELF1,NFXL1,10325.997790264057
25768,JUN,CLEC14A,10325.988998843859
19420,HDAC2,CCDC137,10325.601089897189
20041,HDAC2,HAT1,10325.496004248254
43486,STAT3,LGALS1,10324.449463279992
35207,NOTCH1,ATP11C,10324.207514270722
50605,IRF8,ZSCAN12,10322.896679650876
40212,SPI1,CASP9,10322.505723470864
21282,HDAC2,TMC6,10322.423180627286
29612,MEIS1,ZFR,10321.842616658441
8322,ESR1,TNFAIP8,10320.065252115926
24140,IKZF1,KIF11,10318.949340596748
44350,STAT3,SPI1,10318.328951662386
40994,SPI1,ITGB5,10317.435910994815
47107,BTAF1,TGTP1,10317.296662702269
25734,JUN,CERK,10317.085827018704
44555,STAT3,TPP1,10316.99884230082
43135,STAT3,GARS,10316.537990651219
22410,HNF4A,MUC13,10316.303776615528
13920,GFI1B,BCLAF3,10316.271825867503
35760,NOTCH1,NAP1L3,10316.250495351469
20551,HDAC2,NUDCD3,10315.553113167163
40471,SPI1,DDX20,10314.383909525317
21658,HNF4A,APEH,10314.066430863102
21188,HDAC2,STT3B,10312.387128509907
25496,JUN,AP1G2,10311.856611812696
1583,CBFB,SCRN3,10310.110335818783
48879,EGR1,SHISA9,10308.533162517395
57420,MECOM,TIE1,10307.83155917451
19485,HDAC2,CDK6,10307.63815152402
44191,STAT3,SEL1L,10306.32114391087
49508,IRF8,CDC7,10306.068563654533
25030,IKZF1,STX11,10306.034312146736
5499,ELF1,PKIA,10305.475144753289
25176,IKZF1,TPX2,10305.356171194855
20948,HDAC2,SACM1L,10305.231615634593
42532,STAT3,ARL8B,10304.145209972068
29243,MEIS1,SNAPC3,10302.550926754633
29323,MEIS1,TAF12,10300.859393362169
1556,CBFB,RRAS,10300.331155109228
917,CBFB,KCTD9,10299.002701617066
41657,SPI1,RAD51AP1,10298.764214723435
1180,CBFB,NFXL1,10298.277527160222
25576,JUN,B3GNT5,10297.661252137632
44471,STAT3,THSD1,10297.196727594157
26619,JUN,MTO1,10296.874922676294
28628,MEIS1,MCEMP1,10295.935295730134
28057,MEIS1,COPB2,10295.93385551439
10993,GATA1,SH2D3C,10294.676245486
28452,MEIS1,HSP90AA1,10294.546927751988
6428,ESR1,APLP2,10294.34013780411
18575,HCFC1,SAMD9L,10293.793618114905
9948,GATA1,EYA1,10293.428314462166
26105,JUN,FPGS,10291.838768339087
43720,STAT3,NFAM1,10289.97374278089
5902,ELF1,SPHK1,10289.002446090446
7983,ESR1,SAT1,10288.934317330857
43849,STAT3,PDE4B,10288.837793678482
6778,ESR1,DARS,10288.837348900392
19992,HDAC2,GPRASP2,10288.524488030604
7156,ESR1,HMGB2,10287.05936830821
28107,MEIS1,CUL4A,10286.668947627028
28715,MEIS1,MYO5A,10286.428431597618
25544,JUN,ASPH,10285.550618410647
26967,JUN,PRODH,10285.075837819131
27108,JUN,RPP40,10284.676458682814
29003,MEIS1,PTDSS1,10283.49039147789
21474,HDAC2,VPS33B,10282.438463851893
42928,STAT3,DNAJC9,10282.10802055801
48214,EGR1,KEL,10281.682529713431
5072,ELF1,KAZALD1,10281.332722615252
49913,IRF8,ITGB5,10280.183713286999
28699,MEIS1,MTMR6,10279.886971683985
22363,HNF4A,METTL7A1,10278.881447370844
35989,NOTCH1,REEP6,10278.177631830453
25657,JUN,CCDC186,10277.892813477365
5640,ELF1,RAD51AP1,10276.531740873885
43485,STAT3,LEPROT,10276.405957774787
10706,GATA1,PLAA,10274.80343914217
41365,SPI1,NUCB2,10274.767007369808
24584,IKZF1,PLEKHB1,10274.174017243833
19607,HDAC2,CSGALNACT2,10273.81249717979
7403,ESR1,MCM5,10273.232212604486
21482,HDAC2,WDR4,10272.588733807093
43408,STAT3,ITGB1,10272.154517617435
41599,SPI1,PRSS50,10271.980676039895
14186,GFI1B,FCRL1,10271.032101573257
42782,STAT3,CNP,10270.426044965534
26007,JUN,EPS15,10270.292181076049
19739,HDAC2,EFTUD2,10270.150150521182
29484,MEIS1,UBAP1,10269.870271177751
17105,HCFC1,ARHGAP15,10269.621342450358
30944,MYC,CDKN1A,10269.471464366188
499,CBFB,EAF1,10269.241624549219
49931,IRF8,KIF20B,10267.539206997022
6998,ESR1,FUT8,10267.36935211631
5843,ELF1,SLC35G1,10267.265451202677
49722,IRF8,FER,10267.151753120179
40120,SPI1,ATP1A3,10265.213566130516
43688,STAT3,NCEH1,10265.20157178529
5515,ELF1,PLEKHG1,10265.118126084806
841,CBFB,IFI213,10264.303826965592
1881,CBFB,TMEM56,10264.079319014092
21215,HDAC2,TANGO2,10263.349394872059
42574,STAT3,B2M,10263.02563784649
6030,ELF1,TM4SF1,10261.68240589621
5055,ELF1,ITGB5,10261.472257165464
22307,HNF4A,LPP,10258.243273262386
5968,ELF1,TAB3,10258.114813853088
40205,SPI1,CARD11,10257.209273828485
26862,JUN,PIK3C3,10257.069583031767
50231,IRF8,RABIF,10256.610203727536
9696,GATA1,CKAP2,10254.782069581217
7830,ESR1,PSAP,10254.489503387136
41251,SPI1,MYLK,10253.873795909778
19129,HCFC1,ZFP934,10253.509991583953
28295,MEIS1,FMNL2,10253.324352591719
21299,HDAC2,TMEM206,10252.974981870875
42985,STAT3,ELF1,10251.270015259162
49755,IRF8,GATM,10250.370157079444
49521,IRF8,CENPO,10247.355281600263
44604,STAT3,TVP23B,10247.02527028316
2125,CBFB,ZNFX1,10246.710254459465
28310,MEIS1,FZR1,10246.612947220181
21425,HDAC2,UBXN2B,10246.47681326762
11281,GATA1,TOR3A,10245.997031342007
21549,HDAC2,ZFP658,10245.551165211049
21075,HDAC2,SLC37A1,10245.454277733306
5611,ELF1,PTGER2,10245.320423175408
19400,HDAC2,CAPN7,10245.003378317668
26851,JUN,PHB2,10244.951492018003
28846,MEIS1,PANX1,10244.91349264112
6700,ESR1,CORO7,10243.858915384228
23117,HNF4A,USP4,10242.980740709416
20606,HDAC2,PANX1,10241.472947686445
27090,JUN,RNF139,10240.762982611193
19505,HDAC2,CHAMP1,10238.548436435252
50370,IRF8,SLFN8,10238.264772466782
26170,JUN,GMNN,10237.968985831814
28114,MEIS1,CYP4V3,10236.562401643941
21969,HNF4A,EIF4ENIF1,10235.254829995692
43399,STAT3,IRF9,10235.15582961288
25841,JUN,CSTF2,10234.42180308789
28759,MEIS1,NELFB,10234.27605914881
19882,HDAC2,FOS,10234.100555918652
22094,HNF4A,GIMAP5,10233.46186627906
49789,IRF8,GNB4,10233.355324001004
43840,STAT3,PCLAF,10233.288989879744
9964,GATA1,FAM126A,10230.026485501276
27767,MEIS1,ABLIM1,10229.41533100955
21040,HDAC2,SLC17A9,10228.130051424938
26506,JUN,MAGEH1,10227.706930638278
9502,GATA1,ARMC8,10227.37215602201
50404,IRF8,STK10,10227.198121109472
43051,STAT3,FAM136A,10224.840786879398
10200,GATA1,HYOU1,10224.520732674695
26887,JUN,PLD3,10224.39340954672
28525,MEIS1,JAK2,10224.235595082784
8486,ESR1,WSB1,10223.61895935241
27758,MEIS1,ABCE1,10223.424753618368
6787,ESR1,DDOST,10222.965948173818
49906,IRF8,IRGM2,10221.910140402173
