,Gene1,Gene2,weights_combined
61646,MYBL2,PPFIBP1,7111.272896488912
61848,MYBL2,SPRY2,7111.271572540667
61204,MYBL2,FANCI,7111.265614773568
61817,MYBL2,SLC7A5,7111.256347135855
60990,MYBL2,BNIP3,7111.255023187609
61689,MYBL2,RAI14,7111.245093575775
61980,MYBL2,UBLCP1,7111.231192119207
61238,MYBL2,FUT8,7111.230530145083
61108,MYBL2,DAB2,7111.226558300349
61901,MYBL2,TET2,7111.19809341309
61076,MYBL2,COBLL1,7111.19014972362
61327,MYBL2,HMGCR,7111.185515904765
61418,MYBL2,LAPTM4B,7111.16698062934
61872,MYBL2,STX5A,7111.159698913993
60892,MYBL2,AAK1,7111.159036939873
61599,MYBL2,PDLIM1,7111.157051017505
61866,MYBL2,STARD4,7111.122628363143
61407,MYBL2,KRTCAP2,7111.11005085482
60929,MYBL2,AMPD2,7111.106740984208
60893,MYBL2,AARS,7111.094825450006
61493,MYBL2,MPHOSPH8,7111.094163475885
60979,MYBL2,B4GALT1,7111.086219786415
61969,MYBL2,TXNDC12,7111.072318329847
61613,MYBL2,PHGDH,7111.059078847401
61080,MYBL2,COPB1,7111.049149235566
61255,MYBL2,GDPD5,7111.045839364954
61928,MYBL2,TMEM39A,7111.039881597853
61356,MYBL2,IFRD1,7111.039219623731
61207,MYBL2,FBXO22,7111.036571727242
61177,MYBL2,ERLIN1,7111.027304089528
60950,MYBL2,ARHGAP17,7111.0253181671615
61156,MYBL2,EIF2S2,7111.01075473647
61478,MYBL2,MFSD1,7110.9961913057805
61897,MYBL2,TEAD1,7110.9948673575345
61607,MYBL2,PGD,7110.976994056231
61032,MYBL2,CDC42SE1,7110.969050366764
61143,MYBL2,DTL,7110.933965738281
61360,MYBL2,IGFBP2,7110.932641790036
61862,MYBL2,ST3GAL6,7110.911458618122
61736,MYBL2,RTN3,7110.838641464666
62038,MYBL2,ZWILCH,7110.784359586635
45672,EGR1,SOX2,7105.252742114548
45023,EGR1,HCFC1,7105.239122069034
45548,EGR1,RRP1B,7105.144721063921
45221,EGR1,MCM2,7105.144251407179
45320,EGR1,NOP56,7105.134858272343
44705,EGR1,CDH1,7105.059713193645
45718,EGR1,SUZ12,7104.891576080061
45794,EGR1,TRIM28,7104.758663222115
62766,PML,OAT,7098.3172950426115
62613,PML,LMNB1,7098.10966747158
62713,PML,MYO1C,7098.093945116534
62299,PML,DDX21,7098.075448228246
62728,PML,NCOR1,7098.043078673743
62945,PML,RUNX1,7098.037529607256
62251,PML,COPG1,7098.019957563383
62923,PML,RPA1,7098.004697630546
62389,PML,FKBP5,7097.955218454376
62487,PML,HIST1H2AC,7097.9246985887
62489,PML,HIST1H2AG,7097.717533439875
63231,PML,VEGFA,7097.571408022401
31775,TCF12,CLIC1,7096.804179426517
32912,TCF12,TAGLN2,7096.66534898752
32405,TCF12,MYO6,7096.62699803752
31634,TCF12,ASXL1,7096.582510935521
32988,TCF12,TPX2,7096.525751529522
32075,TCF12,GORASP2,7096.482798465523
31939,TCF12,ETV5,7096.455185781522
32256,TCF12,LASP1,7096.444447515522
31734,TCF12,CDCA2,7096.413766755523
32065,TCF12,GNB2,7096.367745615524
33011,TCF12,TUBB2B,7096.361609463524
32336,TCF12,MDN1,7096.338598893524
32318,TCF12,MAPRE2,7096.307918133524
31948,TCF12,EZR,7096.260362955525
32691,TCF12,RPL5,7096.162184523527
31871,TCF12,DNAJB11,7096.133804820527
32191,TCF12,ISY1,7096.112328288526
32081,TCF12,GPX4,7096.111561269528
31878,TCF12,DPY30,7096.107726174527
32918,TCF12,TBX3,7096.090851756528
32701,TCF12,RRM2,7096.072443300528
31762,TCF12,CIAPIN1,7096.039461483528
31984,TCF12,FKBP1A,7096.031024274529
31559,TCF12,AHCYL2,7095.932845842531
32163,TCF12,IER2,7095.798617517532
32338,TCF12,MEPCE,7095.741858111532
2211,SUZ12,SOX2,7090.771306346438
1554,SUZ12,HCFC1,7090.756308959077
2085,SUZ12,RRP1B,7090.662575288061
1749,SUZ12,MCM2,7090.661169282995
1231,SUZ12,CDH1,7090.578683652502
2332,SUZ12,TRIM28,7090.278267236897
54431,TRP53,GMNN,7080.544846490663
55133,TRP53,WWTR1,7080.525321569964
54294,TRP53,DHCR24,7080.4983906448615
54273,TRP53,CTSD,7080.452608072188
54228,TRP53,CIZ1,7080.422984054575
54857,TRP53,REST,7080.420290962065
54433,TRP53,GNAI3,7080.416924596428
54168,TRP53,BSG,7080.415578050172
54795,TRP53,PNP,7080.397399675729
54116,TRP53,ARAP1,7080.385280759432
54905,TRP53,SEC11A,7080.374508389392
54447,TRP53,GRK6,7080.351617103055
54416,TRP53,GCC2,7080.325359451082
54822,TRP53,PSAP,7080.323339631697
54105,TRP53,ANXA4,7080.303814710998
54532,TRP53,JMJD1C,7080.2910225215755
54307,TRP53,DRAM1,7080.2613985039625
54687,TRP53,NCAPD2,7080.257358865198
54541,TRP53,KCTD9,7080.249279587668
54808,TRP53,PPP2R5B,7080.2284081207135
55024,TRP53,SYVN1,7080.226388301331
54507,TRP53,IFITM2,7080.224368481947
54912,TRP53,SEL1L,7080.222348662564
54848,TRP53,RBM47,7080.220328843182
54608,TRP53,MAGI1,7080.212922838779
54145,TRP53,B2M,7080.185318640549
55029,TRP53,TBRG1,7080.173872997381
54963,TRP53,SLC7A1,7080.147615345407
54177,TRP53,CALR,7080.120684420304
55138,TRP53,ZBTB10,7080.085674217671
54567,TRP53,KRT8,7080.083654398289
55140,TRP53,ZFP367,7080.045277830019
54609,TRP53,MAGT1,7080.041911464381
54727,TRP53,NUSAP1,7080.041238191253
54552,TRP53,KLF10,7080.032485640595
54215,TRP53,CERS6,7080.023059816809
54083,TRP53,AHDC1,7080.010267627386
54951,TRP53,SLC38A2,7080.008247808004
54940,TRP53,SLC16A1,7079.967178147222
54924,TRP53,SETD7,7079.955059230926
54272,TRP53,CTSB,7079.9429403146305
54780,TRP53,PLA2G6,7079.936880856483
54880,TRP53,RPS6KA1,7079.936207583355
54169,TRP53,BTG1,7079.9335144908455
55110,TRP53,USP28,7079.892444830065
54809,TRP53,PPP3CB,7079.892444830065
55058,TRP53,TMTC3,7079.806939142865
54562,TRP53,KPNA4,7079.780681490891
54642,TRP53,MLLT6,7079.776641852126
54911,TRP53,SEC61B,7079.771255667105
54702,TRP53,NFYA,7079.678343975503
34150,TRIM28,HELLS,7079.6625830479625
33645,TRIM28,AHCY,7079.607086719637
54299,TRP53,DLGAP4,7079.540996257482
33721,TRIM28,ATF4,7079.423707547778
34952,TRIM28,TOP2A,7079.4156646016445
34924,TRIM28,TLN1,7079.406817360896
34037,TRIM28,FKBP4,7079.389927174014
34978,TRIM28,TUBA4A,7079.342473791823
34061,TRIM28,FUBP1,7079.319149248033
34716,TRIM28,SATB2,7079.234698313625
34791,TRIM28,SLC3A2,7079.230676840558
34977,TRIM28,TUBA1B,7079.192874993727
33934,TRIM28,DNMT3A,7079.134161486949
34071,TRIM28,GABARAP,7079.130944308494
33739,TRIM28,BANP,7079.114054121612
34152,TRIM28,HERPUD1,7079.112445532384
34236,TRIM28,JARID2,7079.110836943159
34581,TRIM28,POLR1B,7079.086708104755
33948,TRIM28,DUSP6,7079.041667606405
33772,TRIM28,CALM1,7078.93710930666
34821,TRIM28,SNRPA1,7078.914589057485
38599,ELF1,HELLS,7077.751298123222
38116,ELF1,AHCY,7077.697398307733
38189,ELF1,ATF4,7077.512369090384
39382,ELF1,TOP2A,7077.508346716094
39353,ELF1,TLN1,7077.494670643507
38495,ELF1,FKBP4,7077.458469274895
39408,ELF1,TUBA4A,7077.428703705147
38518,ELF1,FUBP1,7077.410200783413
39150,ELF1,SATB2,7077.320904074169
39222,ELF1,SLC3A2,7077.319295124454
39407,ELF1,TUBA1B,7077.283898230699
38526,ELF1,GABARAP,7077.221149191772
38403,ELF1,DNMT3A,7077.216322342624
38211,ELF1,BANP,7077.200232845463
38601,ELF1,HERPUD1,7077.200232845463
38681,ELF1,JARID2,7077.191383622026
39013,ELF1,POLR1B,7077.180120974013
38414,ELF1,DUSP6,7077.135070381963
38240,ELF1,CALM1,7077.027270750985
39251,ELF1,SNRPA1,7077.005549929817
59937,BCL3,ALG13,7076.515146076357
60291,BCL3,IFI30,7076.2060160384035
60049,BCL3,CHTF18,7076.174952728266
60630,BCL3,SHF,7076.164932305644
60478,BCL3,PCBD1,7076.072744417501
59982,BCL3,ATP8B2,7076.061721952615
60174,BCL3,FKBP9,7075.925444204926
60573,BCL3,RIC1,7075.880853324249
59429,SAP30,PRDX1,7072.870273449286
59866,SAP30,VIM,7072.641126240155
59005,SAP30,HIST1H2BL,7072.630535402759
9690,FOXA2,ARHGAP21,7058.260541505281
9872,FOXA2,DMTN,7058.1865687506
10069,FOXA2,HSPG2,7058.05739244765
10411,FOXA2,RFXAP,7058.042487489618
10253,FOXA2,NELFCD,7057.896198086704
10623,FOXA2,TMEM231,7057.857555602915
10444,FOXA2,S100A6,7057.764261606341
9888,FOXA2,EFNA4,7057.748252577344
10172,FOXA2,MANBA,7057.745492399929
9788,FOXA2,CHCHD10,7057.737763903173
9986,FOXA2,GLI2,7057.7278272644835
10653,FOXA2,TTC39B,7057.689736816178
10052,FOXA2,HMCES,7057.661583006561
10159,FOXA2,LRRK1,7057.631773090495
9698,FOXA2,ARPC1B,7057.620180345359
10360,FOXA2,PPP1R21,7057.613555919565
9927,FOXA2,F2R,7057.56497679709
10194,FOXA2,MFGE8,7057.529646526198
9820,FOXA2,CPD,7057.526886348784
9815,FOXA2,COL27A1,7057.521365993957
10311,FOXA2,PEG3,7057.494316255305
9930,FOXA2,FAM107B,7057.489899971443
9836,FOXA2,CTNNBL1,7057.482171474686
10003,FOXA2,GNPTAB,7057.479411297273
9667,FOXA2,ALG9,7057.429176068347
10683,FOXA2,URI1,7057.293927375088
10619,FOXA2,TMEM128,7057.293375339606
10674,FOXA2,UBQLN2,7057.24921250099
10268,FOXA2,NPTN,7057.104579204525
3522,CBX7,P3H2,7044.297060519221
46898,NCOR1,AMOT,7038.869742708908
47776,NCOR1,RABGGTB,7038.720755284996
47182,NCOR1,ERCC5,7038.693783423771
47823,NCOR1,RPL12,7038.679655305986
47000,NCOR1,CARHSP1,7038.643050637181
47661,NCOR1,PARL,7038.628280332224
47358,NCOR1,HK2,7038.626995957879
47542,NCOR1,MICAL2,7038.626995957879
48150,NCOR1,WNT11,7038.616720963127
47235,NCOR1,FLCN,7038.612867840095
47612,NCOR1,NEU1,7038.611583465751
47902,NCOR1,SLC19A2,7038.585253791697
47106,NCOR1,CTSA,7038.5826850430085
47850,NCOR1,SAT1,7038.582042855836
47033,NCOR1,CEP85,7038.568556925225
47086,NCOR1,CPNE1,7038.567272550881
47089,NCOR1,CREB3,7038.560208491988
46904,NCOR1,ANP32E,7038.5024116465065
47423,NCOR1,KAT6B,7038.487641341549
47413,NCOR1,ITGAV,7038.4869991543765
47604,NCOR1,NCLN,7038.474797598108
47072,NCOR1,COL4A2,7038.472871036592
46910,NCOR1,AP4M1,7038.470302287903
47564,NCOR1,MRPL42,7038.46901791356
48079,NCOR1,TRMT2A,7038.456174170119
47172,NCOR1,ELF3,7038.452963234258
46954,NCOR1,ATP1B1,7038.451678859915
47250,NCOR1,FST,7038.397092950292
47061,NCOR1,CMIP,7038.372047650583
47559,NCOR1,MPZL1,7038.370121089067
47543,NCOR1,MICU1,7038.36498359169
48040,NCOR1,TM7SF3,7038.3585617199715
47778,NCOR1,RAD54B,7038.357919532798
47673,NCOR1,PDCD6IP,7038.352139848251
47806,NCOR1,RFFL,7038.339296104809
46980,NCOR1,BRAF,7038.321957051165
47437,NCOR1,KIT,7038.3136086179275
47173,NCOR1,ELOVL6,7038.3136086179275
48033,NCOR1,THBD,7038.303975810349
47218,NCOR1,FBXO15,7038.298838312971
47101,NCOR1,CTDSPL,7038.284710195187
47906,NCOR1,SLC25A12,7038.252600836585
47994,NCOR1,SUCLG2,7038.235903970113
47309,NCOR1,GNS,7038.223702413844
47990,NCOR1,STT3A,7038.198657114135
47415,NCOR1,ITM2B,7038.18131806049
47931,NCOR1,SLC7A6,7038.175538375942
47482,NCOR1,LMBRD1,7038.165905568361
48042,NCOR1,TMED2,7038.153061824919
47467,NCOR1,LATS2,7038.104255599846
47108,NCOR1,CTSC,7038.083705610341
47080,NCOR1,COTL1,7038.08049467448
48097,NCOR1,TXNDC5,7037.94756192987
47055,NCOR1,CLCN6,7037.943066619667
48154,NCOR1,XPNPEP1,7037.927011940365
15675,KLF4,WNK2,7035.801514888181
15431,KLF4,SLC9A6,7035.578979781177
15270,KLF4,RCN3,7035.484767838067
15218,KLF4,PRSS35,7035.142843458325
15103,KLF4,P3H1,7035.113605269084
14543,KLF4,DTX3,7035.016956810203
15118,KLF4,PARVB,7035.0120837786635
15505,KLF4,SUSD2,7034.956856087873
14199,KLF4,4930402H24RIK,7034.935739617866
14249,KLF4,AMN,7034.9178718355515
14996,KLF4,MPDZ,7034.870765863996
14848,KLF4,KCNG1,7034.800919078586
14542,KLF4,DTX1,7034.733508808947
15534,KLF4,TENM4,7034.612495192363
14546,KLF4,DUSP9,7034.60437347313
14337,KLF4,BEND5,7034.559704017344
26671,SIN3A,SLC4A2,7032.884620263894
25429,SIN3A,AMOT,7032.73192062678
26453,SIN3A,PRKAA2,7032.708181607564
26493,SIN3A,RABGGTB,7032.584353750574
25782,SIN3A,ERCC5,7032.554840375335
26550,SIN3A,RPL12,7032.541366877941
25559,SIN3A,CARHSP1,7032.505437551561
26351,SIN3A,PARL,7032.4919640541675
26206,SIN3A,MICAL2,7032.489397673713
25987,SIN3A,HK2,7032.489397673713
26947,SIN3A,WNT11,7032.479132151891
25844,SIN3A,FLCN,7032.477848961662
26291,SIN3A,NEU1,7032.474640986092
25683,SIN3A,CTSA,7032.450260371763
26645,SIN3A,SLC19A2,7032.445769205966
26585,SIN3A,SAT1,7032.444486015738
25599,SIN3A,CEP85,7032.430370923231
25661,SIN3A,CPNE1,7032.429087733002
25664,SIN3A,CREB3,7032.422671781864
25527,SIN3A,BMP4,7032.411764664927
25438,SIN3A,ANP32E,7032.365569816724
26050,SIN3A,ITGAV,7032.353379509559
26061,SIN3A,KAT6B,7032.350813129104
26279,SIN3A,NCLN,7032.337339631711
25647,SIN3A,COL4A2,7032.336698036596
25445,SIN3A,AP4M1,7032.336698036596
26230,SIN3A,MRPL42,7032.331565275685
26867,SIN3A,TRMT2A,7032.318733373406
25767,SIN3A,ELF3,7032.3155253978375
25494,SIN3A,ATP1B1,7032.314883802723
25864,SIN3A,FST,7032.2597066229255
25634,SIN3A,CMIP,7032.237250793938
26225,SIN3A,MPZL1,7032.231476437912
26207,SIN3A,MICU1,7032.226985272115
26821,SIN3A,TM7SF3,7032.221210916089
26495,SIN3A,RAD54B,7032.219927725861
26365,SIN3A,PDCD6IP,7032.2160781551775
26528,SIN3A,RFFL,7032.201321467557
25532,SIN3A,BRAF,7032.187847970165
26078,SIN3A,KIT,7032.180148828798
25768,SIN3A,ELOVL6,7032.175016067887
26329,SIN3A,NUP210,7032.168600116746
26812,SIN3A,THBD,7032.166033736291
25823,SIN3A,FBXO15,7032.162184165608
25677,SIN3A,CTDSPL,7032.147427477988
26649,SIN3A,SLC25A12,7032.115989317404
26765,SIN3A,SUCLG2,7032.098666249328
26241,SIN3A,MSMO1,7032.098024654214
25930,SIN3A,GNS,7032.085834347049
26759,SIN3A,STT3A,7032.062095327835
26052,SIN3A,ITM2B,7032.044130664644
26679,SIN3A,SLC7A6,7032.038997903733
26133,SIN3A,LMBRD1,7032.028732381909
26823,SIN3A,TMED2,7032.016542074745
26115,SIN3A,LATS2,7031.966497655857
25685,SIN3A,CTSC,7031.947249802442
25655,SIN3A,COTL1,7031.942758636643
26886,SIN3A,TXNDC5,7031.811873233401
25626,SIN3A,CLCN6,7031.804815687147
26951,SIN3A,XPNPEP1,7031.790058999527
26450,SIN3A,PRDX4,7031.71884194188
42161,REST,TPM1,7018.359781806701
41394,REST,HSPA4,7018.261447580681
41167,REST,EGR1,7018.242627633117
41399,REST,HSPD1,7018.108535506729
41633,REST,NANOG,7018.061956136509
40888,REST,APEX1,7017.9659744039345
41637,REST,NAT10,7017.79330138504
13761,JARID2,LIFR,7013.279933967549
64215,TCF7L2,NODAL,7013.034545390184
13611,JARID2,FOXQ1,7013.018282482953
14169,JARID2,VCAN,7013.011226712581
64705,TCF7L2,VWA5A,7012.95324766488
13852,JARID2,NID2,7012.882458903309
13584,JARID2,FAHD2A,7012.855999764418
63897,TCF7L2,GLIPR1,7012.835521450641
13622,JARID2,GABARAPL2,7012.826012740339
14161,JARID2,UGCG,7012.796613697126
13407,JARID2,ASPM,7012.7872060033
14060,JARID2,SNX2,7012.779562252063
13901,JARID2,PHLDA3,7012.7742704242855
13752,JARID2,LAMB1,7012.761334845271
13559,JARID2,EMC8,7012.7554550366285
14064,JARID2,SNX8,7012.7554550366285
13607,JARID2,FNDC3A,7012.671373773039
14144,JARID2,TTLL4,7012.664905983532
64516,TCF7L2,SNORD35B,7012.631610762585
64547,TCF7L2,SRGN,7012.62672401407
13771,JARID2,LRP2,7012.624335303898
13647,JARID2,GNE,7012.617279533528
13953,JARID2,QSOX1,7012.606107897107
63893,TCF7L2,GJB3,7012.603178771221
13927,JARID2,PPID,7012.5996401076
13473,JARID2,CHN2,7012.587880490315
13695,JARID2,HS3ST1,7012.585528566859
14011,JARID2,SEC24B,7012.567301160066
13392,JARID2,ARAP2,7012.550837695866
13873,JARID2,OST4,7012.512030958825
64174,TCF7L2,MTMR11,7012.494781804148
13732,JARID2,KCNQ5,7012.493803552034
13801,JARID2,ME1,7012.4802799921545
13515,JARID2,CYSTM1,7012.473812202648
13535,JARID2,DNAJC3,7012.467932394005
13734,JARID2,KDELR1,7012.452644891534
13558,JARID2,ELF2,7012.4285376761
13863,JARID2,NSMAF,7012.420893924865
13959,JARID2,RAP1GAP,7012.390318919923
27656,SMAD2,R3HDM2,7012.381261185135
27910,SMAD2,XAF1,7012.33583089634
27728,SMAD2,SERPING1,7012.31781543699
13889,JARID2,PCOLCE2,7012.287422268679
27394,SMAD2,INTS13,7011.47578853258
45785,EGR1,TPM1,7006.823960783087
45063,EGR1,HSPA4,7006.719227329653
45068,EGR1,HSPD1,7006.5661192318075
44585,EGR1,APEX1,7006.429449119926
45294,EGR1,NAT10,7006.250509901279
62473,PML,HCFC1,6998.132136586512
62940,PML,RRP1B,6998.0391897228665
62655,PML,MCM2,6998.037802456243
62747,PML,NOP56,6998.033178234172
62204,PML,CDH1,6997.955491303363
63098,PML,SUZ12,6997.79410595305
63172,PML,TRIM28,6997.658616246342
2324,SUZ12,TPM1,6992.542168468912
1372,SUZ12,EGR1,6992.419377359881
1598,SUZ12,HSPD1,6992.2853382103285
1823,SUZ12,NANOG,6992.245501400147
1113,SUZ12,APEX1,6992.147549713936
1826,SUZ12,NAT10,6991.970393075716
28155,SOX17,KLB,6991.239621618883
7097,ETS1,HIST1H3H,6988.933283082666
48647,UBTF,GRIN1,6982.84996456277
48347,UBTF,CD9,6982.71313177148
49410,UBTF,TNFRSF10B,6982.700645128929
48379,UBTF,CITED1,6982.519588811937
48648,UBTF,GRINA,6982.512825213888
48896,UBTF,MRAS,6982.495656080379
48743,UBTF,JADE3,6982.48160860751
49280,UBTF,SMS,6982.444668956629
48377,UBTF,CISD3,6982.444668956629
49159,UBTF,RNF157,6982.402526538019
48618,UBTF,GLIPR2,6982.373391038733
48287,UBTF,B3GNT5,6982.355701628452
49092,UBTF,PRPS2,6982.355701628452
48987,UBTF,OSTC,6982.352059691041
48788,UBTF,LAMC2,6982.30783616534
49378,UBTF,TGFBI,6982.296910353108
48750,UBTF,KCNK1,6982.2698559609125
48259,UBTF,ARL8A,6982.265693746729
48959,UBTF,NLGN2,6982.262051809318
48901,UBTF,MSANTD3,6982.227713542304
49384,UBTF,TIMP1,6982.2115849623415
49005,UBTF,PCSK6,6982.191294168195
48625,UBTF,GMPPA,6982.129381232212
48633,UBTF,GNG2,6982.126779848348
48195,UBTF,ADAM15,6982.119495973526
48965,UBTF,NPL,6982.110130991612
49529,UBTF,ZMYM1,6982.087759090375
48973,UBTF,NT5C,6982.082556322644
48906,UBTF,MSL3,6982.020643386662
49042,UBTF,PITHD1,6982.016481172478
49241,UBTF,SLC17A9,6981.901500005653
48384,UBTF,CLCN5,6981.891614746967
48216,UBTF,ALDH9A1,6981.78339717819
49225,UBTF,SH3PXD2B,6981.778714687232
50668,BMI1,SLC9A6,6980.492335980576
50570,BMI1,RCN3,6980.402067331868
50210,BMI1,GPX3,6980.1554404880735
50395,BMI1,MPDZ,6979.786306192462
50290,BMI1,KCNG1,6979.723440526397
50741,BMI1,TENM4,6979.536455468358
49975,BMI1,BEND5,6979.480037562915
4886,EP300,ABCC5,6979.433070955928
5561,EP300,ITGB1,6979.354562612276
5175,EP300,CRTC3,6979.276054268623
6228,EP300,SOAT1,6979.22233803349
5044,EP300,BTG2,6979.176197164854
4909,EP300,AGK,6979.130056296214
5425,EP300,GMPPB,6979.082538088214
5662,EP300,LSR,6979.079094739808
4887,EP300,ABCG2,6979.074962721721
5037,EP300,BOP1,6979.067387355228
5079,EP300,CCND2,6979.054991300966
5319,EP300,FAM168A,6979.032265201489
5243,EP300,DSP,6979.032265201489
5421,EP300,GLUD1,6979.028133183402
5979,EP300,PSMB3,6978.993011029661
6500,EP300,ZFPM1,6978.906927319516
4897,EP300,ACTL6A,6978.902106631746
6102,EP300,SDCBP,6978.8821352109935
5443,EP300,GPN3,6978.860786450877
6048,EP300,RHPN2,6978.851833745023
6369,EP300,TPD52,6978.842881039168
5594,EP300,KLF4,6978.834617002994
5769,EP300,MYL4,6978.814645582239
6384,EP300,TRIM8,6978.811890903514
6018,EP300,RARG,6978.8077588854285
5272,EP300,ELF1,6978.780212098181
6402,EP300,TXNDC11,6978.720986505599
5333,EP300,FBXO5,6978.70859045134
5180,EP300,CSRP2,6978.690685039628
6479,EP300,ZFC3H1,6978.653496876846
5720,EP300,MIF,6978.631459447048
5714,EP300,MGA,6978.457914687394
5429,EP300,GNAS,6978.3966230857695
5677,EP300,MAN1A,6978.321558090523
58626,SAP30,CAPZB,6977.477638213248
59373,SAP30,PHB,6977.299038182602
59544,SAP30,RUVBL2,6977.241269978619
59198,SAP30,MCM7,6977.17146673214
58999,SAP30,HIST1H2AF,6976.943282326411
31693,TCF12,CALD1,6976.545571475288
33012,TCF12,TUBB3,6976.517191772288
32322,TCF12,MAT2A,6976.442790929288
32986,TCF12,TPM4,6976.402138922289
33033,TCF12,UBTF,6976.388332580291
31709,TCF12,CAT,6976.265609540292
31769,TCF12,CKAP4,6976.221122438292
31730,TCF12,CDC20,6976.207316096292
32488,TCF12,PARK7,6976.195810811293
33010,TCF12,TUBB2A,6976.1260120822935
32474,TCF12,ORC2,6976.112972759294
32651,TCF12,RCN1,6976.070786714294
31625,TCF12,ARPC5,6976.0577473912945
32132,TCF12,HMGA1,6976.033202783296
32133,TCF12,HMGA1B,6976.0301347072955
32484,TCF12,PABPC4,6976.022464517296
32480,TCF12,P4HA1,6976.008658175295
32154,TCF12,HSPE1,6975.996385871295
32161,TCF12,ID3,6975.988715681296
31860,TCF12,DEK,6975.971841263296
31837,TCF12,CUL7,6975.964171073296
32699,TCF12,RRBP1,6975.949597712296
32876,TCF12,SRRT,6975.918149933296
31735,TCF12,CDCA7,6975.897440420296
32020,TCF12,GABARAPL1,6975.878264945298
32581,TCF12,PPP2R5A,6975.875963888298
32951,TCF12,TLE1,6975.873662831297
31697,TCF12,CALU,6975.868293698299
32908,TCF12,SYNE2,6975.790824779299
31646,TCF12,ATP6V0D1,6975.7171909553
32634,TCF12,RAN,6975.700316537299
32700,TCF12,RREB1,6975.700316537299
61266,MYBL2,GMNN,6972.194119310138
61125,MYBL2,DHCR24,6972.143809276841
61101,MYBL2,CTSD,6972.108724648359
61061,MYBL2,CIZ1,6972.078935812853
60995,MYBL2,BSG,6972.0696681751415
61271,MYBL2,GNAI3,6972.069006201019
61638,MYBL2,PNP,6972.039217365513
60944,MYBL2,ARAP1,6972.0365694690245
61748,MYBL2,SEC11A,6972.0134003747435
60934,MYBL2,ANXA4,6972.011414452376
61287,MYBL2,GRK6,6971.988245358095
61665,MYBL2,PSAP,6971.987583383972
61252,MYBL2,GCC2,6971.966400212057
61778,MYBL2,SHCBP1,6971.953822703734
61378,MYBL2,JMJD1C,6971.950512833122
61528,MYBL2,NCAPD2,6971.920062023495
61140,MYBL2,DRAM1,6971.900202799825
61382,MYBL2,KCTD9,6971.896892929213
61450,MYBL2,MAGI1,6971.890273187989
61354,MYBL2,IFITM2,6971.8849773950105
61655,MYBL2,PPP2R5B,6971.8849773950105
61884,MYBL2,SYVN1,6971.8757097573
61758,MYBL2,SEL1L,6971.860484352485
60978,MYBL2,B2M,6971.842611051182
61889,MYBL2,TBRG1,6971.826061698124
61007,MYBL2,CALR,6971.779061535439
61044,MYBL2,CERS6,6971.745962829323
61406,MYBL2,KRT8,6971.740667036344
61881,MYBL2,SWT1,6971.732723346876
61570,MYBL2,NUSAP1,6971.727427553897
62018,MYBL2,ZBTB10,6971.71948386443
62024,MYBL2,ZFP367,6971.717497942062
61467,MYBL2,MCM10,6971.714850045573
61443,MYBL2,LRRC8D,6971.7088922784715
61792,MYBL2,SLC20A1,6971.69962464076
61395,MYBL2,KLF10,6971.683737261823
60915,MYBL2,AHDC1,6971.683075287701
61861,MYBL2,SSR3,6971.670497779378
61757,MYBL2,SEC62,6971.667849882888
61804,MYBL2,SLC38A2,6971.64600473685
61787,MYBL2,SLC16A1,6971.620187746081
61099,MYBL2,CTSB,6971.604300367144
61626,MYBL2,PLA2G6,6971.595694703553
60996,MYBL2,BTG1,6971.587751014086
61727,MYBL2,RPS6KA1,6971.583779169352
61994,MYBL2,USP28,6971.558624152704
61656,MYBL2,PPP3CB,6971.536779006667
61466,MYBL2,MCFD2,6971.524863472466
61933,MYBL2,TMTC3,6971.450722370764
61402,MYBL2,KPNA4,6971.434173017707
61489,MYBL2,MLLT6,6971.417623664648
61756,MYBL2,SEC61B,6971.414975768159
61109,MYBL2,DAP,6971.3984264151
61545,MYBL2,NFYA,6971.367313631352
60974,MYBL2,ATP6V0A1,6971.260073823534
61917,MYBL2,TM9SF3,6971.161439679307
21603,NRF1,NOSTRIN,6967.408393659713
21827,NRF1,RINL,6967.0749687992575
21670,NRF1,PECAM1,6966.870430859652
20910,NRF1,CDH6,6966.794079368497
21964,NRF1,SLC7A3,6966.565024895032
20464,NR0B1,IFITM1,6966.485224909009
21063,NRF1,ECPAS,6966.427031833039
21869,NRF1,SAP25,6966.4053171887645
21923,NRF1,SINHCAF,6966.275029323126
21893,NRF1,SELENOW,6966.258918458018
20373,NR0B1,CKMT1,6966.216447743039
22247,NRF1,ZFP568,6966.174861770509
20846,NRF1,BEX1,6966.162253267382
21812,NRF1,RETREG1,6966.036868708515
22218,NRF1,WASHC2,6965.9268945423555
20799,NRF1,ARHGEF5,6965.8099156522385
33797,TRIM28,CCNE1,6965.419771863563
34041,TRIM28,FLII,6965.31280067998
33714,TRIM28,ASH2L,6965.308779206912
34746,TRIM28,SET,6965.213068147916
34255,TRIM28,KIF22,6965.196177961034
35035,TRIM28,WARS,6965.139877338094
33913,TRIM28,DDIT3,6965.090011072062
34653,TRIM28,RCC2,6965.0803595367015
34414,TRIM28,MTUS1,6965.077946652861
34749,TRIM28,SFI1,6965.062665055207
34834,TRIM28,SOD1,6965.003951548427
34271,TRIM28,KPNB1,6964.990278539998
34482,TRIM28,NUDC,6964.884915945641
34779,TRIM28,SLC25A4,6964.871242937214
34903,TRIM28,TCF7L2,6964.866417169534
34582,TRIM28,POP1,6964.646844740071
